0.0342766535413,-0.0476844905195,-0.0380177636077,0.414068,-0.049044,0.782264,0.100639488409,0.124712454814,0.426500871218
0.0183941573482,-0.0379106467084,-0.0319091112258,0.408944,-0.050264,0.77714,0.0996802557954,0.12421952021,0.432678599715
-0.635231647524,-0.560811290606,0.300401578354,0.552416,-0.227408,1.099708,0.1,0.116332566546,0.437905908443
-0.105000620768,-0.535154950602,-0.334898269372,0.316224,-0.121024,0.982588,0.0606714628297,0.108445612882,0.455171867575
-0.268712504605,0.0268410685406,0.0584989440275,0.036356,-0.110288,-0.011468,0.022621902478,0.0918501478804,0.471962616822
0.0550460716401,1.08608139158,-0.331233077943,0.448228,-0.05246,0.517768,0.022621902478,0.0918501478804,0.471962616822
-0.163643683635,2.40310684513,-0.0954390959984,-3.05244,2.029836,-4.169716,0.0916866506795,0.0869208018403,0.454855060985
0.191879884996,-0.350673648666,-0.226164256973,0.080032,0.049776,0.769576,0.101598721023,0.106638186001,0.443925233645
0.0452722278289,-0.0660104476655,-0.0490133378953,0.405528,-0.049532,0.762256,0.0880095923261,0.111403220506,0.445192460003
0.0232810792538,-0.0403541076611,-0.0367960331314,0.408456,-0.054412,0.78446,0.0851318944844,0.113046335853,0.443925233645
0.0110637744898,-0.0501279514723,-0.0319091112258,0.409676,-0.052948,0.784704,0.0878497202238,0.109924416694,0.446142879772
