39.84375,0.5625,-0.125,-0.75,-0.04248047,0.03076172,1.001953,0.02539063,0.02246094,-0.3208008
40.234375,-0.625,1,-0.3125,-0.05419922,0.01123047,0.9594727,0.02539063,0.02246094,-0.3208008
41.015625,1.6875,1.1875,-0.5625,-0.03857422,0.04638672,0.9946289,0.02539063,0.02246094,-0.3208008
41.796875,1.875,-1.4375,-0.875,-0.03076172,0.04248047,0.9868164,0.02685547,0.02929688,-0.3154297
42.578125,-1.25,0.4375,-0.3125,-0.04638672,0.01123047,0.9711914,0.02685547,0.02929688,-0.3154297
42.96875,1.125,1.625,0.5625,-0.03857422,0.03076172,0.9672852,0.02685547,0.02929688,-0.3154297
43.75,0.875,-2.5,-0.4375,-0.03466797,0.02685547,0.9594727,0.02685547,0.02929688,-0.3154297
44.140625,-2.0625,1,0,-0.01904297,0.02685547,0.9243164,0.02783203,0.02734375,-0.3334961
45.3125,1.4375,0.0625,-0.5,-0.05029297,0.01513672,0.9594727,0.02783203,0.02734375,-0.3334961
45.703125,-0.5,-0.1875,0,-0.02685547,0.01123047,0.9868164,0.02783203,0.02734375,-0.3334961
46.484375,-0.0625,-0.375,-0.4375,-0.04248047,0.01123047,0.9829102,0.03613281,0.02929688,-0.3154297
46.875,0,-0.25,0.0625,-0.05029297,0.02294922,0.9907227,0.03613281,0.02929688,-0.3154297
47.65625,0.1875,-0.8125,-0.5625,-0.03466797,0.02685547,0.9907227,0.03613281,0.02929688,-0.3154297
48.046875,0.0625,-0.5,0.0625,-0.01513672,0.01513672,0.9711914,0.03466797,0.02832031,-0.3193359
48.828125,-0.25,-0.5625,-0.1875,-0.02685547,0.03466797,0.9829102,0.03466797,0.02832031,-0.3193359
49.21875,0,-0.6875,-0.3125,-0.03857422,0.03466797,0.9868164,0.03466797,0.02832031,-0.3193359
50.0,0.0625,-0.625,0,-0.03857422,0.01904297,0.9829102,0.03466797,0.02832031,-0.3193359
50.390625,0.5,-1,-0.375,-0.05029297,0,0.9790039,0.03857422,0.02490234,-0.3208008
51.171875,0,0,-0.25,-0.05419922,0.01513672,0.9672852,0.03857422,0.02490234,-0.3208008
51.953125,0,0,-0.1875,-0.03466797,0.03466797,0.9477539,0.03857422,0.02490234,-0.3208008
52.734375,0.625,0.0625,-0.125,-0.03466797,0.03076172,0.9672852,0.03613281,0.0234375,-0.3154297
53.125,0.625,0.1875,-0.4375,-0.01123047,0.02294922,0.9633789,0.03613281,0.0234375,-0.3154297
53.90625,0.4375,-0.125,-0.8125,-0.03466797,0.01513672,0.9672852,0.03613281,0.0234375,-0.3154297
54.296875,0.625,0,-0.375,-0.04248047,0.03857422,0.9711914,0.0234375,0.02490234,-0.3168945
55.078125,0.875,0.4375,-0.3125,-0.04248047,0.01513672,0.9711914,0.0234375,0.02490234,-0.3168945
55.859375,0.5,0.1875,-0.125,-0.02685547,0.01513672,0.9477539,0.0234375,0.02490234,-0.3168945
56.640625,0.8125,0.9375,-0.6875,-0.03466797,0.03076172,0.9633789,0.0234375,0.02490234,-0.3168945
57.03125,0.9375,1,-0.1875,-0.02294922,0.02685547,0.9438477,0.03271484,0.02734375,-0.3208008
57.8125,0.5625,0.9375,-0.9375,-0.06201172,0.02685547,0.9829102,0.03271484,0.02734375,-0.3208008
58.203125,0.9375,0.5,-0.4375,-0.04248047,0.03076172,0.9672852,0.03271484,0.02734375,-0.3208008
58.984375,0.6875,0.5625,-1.0625,-0.04248047,0.02685547,0.9555664,0.03027344,0.02490234,-0.3208008
59.375,0.9375,0,-0.9375,-0.04248047,0.04248047,0.9750977,0.03027344,0.02490234,-0.3208008
60.15625,0.8125,1.125,-0.6875,-0.04248047,0.03076172,0.9711914,0.03027344,0.02490234,-0.3208008
60.546875,0.875,1.0625,-0.625,-0.01513672,0.03076172,0.9321289,0.03271484,0.02929688,-0.3154297
61.71875,1.1875,0.5625,-0.8125,-0.04638672,0.04248047,0.9594727,0.03271484,0.02929688,-0.3154297
62.109375,1.25,0.3125,-0.4375,-0.05810547,0.05029297,0.9907227,0.03271484,0.02929688,-0.3154297
62.890625,1.1875,0.8125,-0.375,-0.03857422,0.04248047,0.9672852,0.03271484,0.02929688,-0.3154297
63.28125,1.6875,1.3125,-0.4375,-0.04248047,0.03076172,0.9555664,0.03271484,0.02929688,-0.3154297
64.0625,1.375,1.1875,-1.125,-0.04248047,0.01513672,0.9594727,0.03271484,0.02929688,-0.3154297
64.453125,1.3125,0.5,-1.1875,-0.03466797,0.01904297,0.9711914,0.03271484,0.02929688,-0.3154297
65.234375,1.25,0.6875,-1.125,-0.05810547,0.02685547,0.9477539,0.02685547,0.02246094,-0.3168945
65.625,0.25,0.5,-0.125,-0.05419922,0.01904297,0.9633789,0.02685547,0.02246094,-0.3168945
66.796875,1.0625,0.5,-0.75,-0.05029297,0.04248047,0.9829102,0.02685547,0.02246094,-0.3168945
67.1875,0.875,0.0625,-0.5,-0.06591797,0.04248047,0.9594727,0.02539063,0.0234375,-0.3178711
67.96875,1,0.8125,-0.25,-0.06982422,0.03076172,0.9946289,0.02539063,0.0234375,-0.3178711
68.359375,0.75,0.1875,-0.3125,-0.03857422,0.01513672,0.9868164,0.02539063,0.0234375,-0.3178711
69.140625,0.5625,0,-0.625,-0.02685547,0.02685547,0.9594727,0.02539063,0.0234375,-0.3178711
69.53125,0.9375,0.4375,-0.125,-0.03857422,0.03857422,0.9829102,0.02539063,0.0234375,-0.3178711
70.3125,0.875,0.3125,0.0625,-0.03076172,0.02294922,0.9829102,0.02539063,0.0234375,-0.3178711
70.703125,0.625,0.25,-0.3125,-0.03466797,0.01513672,0.9711914,0.02539063,0.0234375,-0.3178711
71.484375,1,0.0625,-0.1875,-0.03076172,0.02685547,0.9907227,0.02441406,0.02490234,-0.3081055
72.265625,0.875,0.0625,-0.625,-0.04248047,0.03076172,0.9672852,0.02441406,0.02490234,-0.3081055
73.046875,0.5625,-0.0625,-0.3125,-0.02294922,0.01513672,0.9672852,0.02441406,0.02490234,-0.3081055
73.4375,1,0.25,0,-0.03857422,0.01513672,0.9594727,0.03271484,0.02734375,-0.3193359
74.21875,0.5625,0.0625,0,-0.03076172,0.03857422,0.9907227,0.03271484,0.02734375,-0.3193359
74.609375,0.5625,0.3125,-0.5,-0.03076172,0.03076172,0.9516602,0.03271484,0.02734375,-0.3193359
75.390625,1.0625,0.4375,0,-0.03076172,0.03857422,0.9907227,0.03466797,0.03173828,-0.3168945
75.78125,0.6875,0.625,-0.4375,-0.03076172,0.03857422,0.9516602,0.03466797,0.03173828,-0.3168945
76.5625,0.4375,0.4375,0,-0.05029297,0.007324219,0.9829102,0.03466797,0.03173828,-0.3168945
76.953125,0.5625,1,-0.25,-0.04638672,0.02294922,0.9868164,0.03466797,0.03173828,-0.3168945
78.125,0.75,0.3125,-0.8125,-0.05029297,0.01513672,0.9711914,0.03027344,0.02734375,-0.3208008
78.515625,0.75,0.6875,-0.4375,-0.04248047,0.01513672,0.9555664,0.03027344,0.02734375,-0.3208008
79.296875,0.5625,0.375,-0.25,-0.04638672,0.01513672,0.9868164,0.03027344,0.02734375,-0.3208008
79.6875,0.75,0,-0.125,-0.04248047,0.04638672,0.9633789,0.02685547,0.0234375,-0.3168945
80.46875,0.6875,0.0625,-0.5625,-0.04248047,0.03076172,0.9907227,0.02685547,0.0234375,-0.3168945
80.859375,0.625,0.1875,-0.4375,-0.04248047,0.02294922,0.9750977,0.02685547,0.0234375,-0.3168945
81.640625,0.875,0.1875,0,-0.04248047,0.01904297,0.9711914,0.03613281,0.02832031,-0.3193359
82.421875,0.75,-0.1875,0.4375,-0.04638672,0.02685547,0.9711914,0.03613281,0.02832031,-0.3193359
83.59375,0.875,-0.1875,0.1875,-0.04248047,0.02294922,0.9633789,0.03613281,0.02832031,-0.3193359
83.984375,0.3125,-0.25,0.5625,-0.04248047,0.01513672,0.9711914,0.03613281,0.02832031,-0.3193359
84.765625,0.625,-0.125,0.0625,-0.04248047,0.03857422,0.9594727,0.03613281,0.02832031,-0.3193359
85.15625,0.3125,-0.375,0.0625,-0.03857422,0.03076172,0.9790039,0.03613281,0.02832031,-0.3193359
85.9375,0.6875,0.125,0.375,-0.03466797,0.04248047,0.9829102,0.03613281,0.02832031,-0.3193359
86.328125,0.1875,-0.625,0,-0.03857422,0.01513672,0.9829102,0.03857422,0.02832031,-0.3178711
87.109375,0.1875,0,0.1875,-0.02685547,0.01123047,0.9946289,0.03857422,0.02832031,-0.3178711
87.5,0.5625,0.0625,0.375,-0.02685547,0.01904297,0.9790039,0.03857422,0.02832031,-0.3178711
88.671875,0.1875,0,0.1875,-0.03466797,0.05029297,0.9711914,0.03710938,0.03076172,-0.3222656
89.0625,0.125,-0.0625,0.4375,-0.03076172,0.01123047,0.9711914,0.03710938,0.03076172,-0.3222656
89.84375,0.5625,-0.0625,0.1875,-0.01513672,0.03466797,0.9633789,0.03710938,0.03076172,-0.3222656
90.234375,0.25,0.5625,0.0625,-0.03857422,0.04638672,0.9829102,0.03710938,0.03076172,-0.3222656
91.015625,0.3125,0.1875,0.375,-0.01513672,0.01513672,0.9829102,0.03710938,0.03076172,-0.3222656
91.40625,0.5,0,0.25,-0.02294922,0.02685547,0.9633789,0.03710938,0.03076172,-0.3222656
92.1875,0.4375,0.6875,0,-0.04638672,0.02685547,0.9750977,0.03710938,0.03076172,-0.3222656
92.578125,0.5625,-0.0625,0.3125,-0.02294922,0.03466797,0.9829102,0.02783203,0.02929688,-0.3222656
93.359375,0.125,-0.3125,0.1875,-0.04248047,0.04248047,0.9790039,0.02783203,0.02929688,-0.3222656
93.75,-0.25,-0.125,0.5,-0.03857422,0.03076172,0.9829102,0.02783203,0.02929688,-0.3222656
94.53125,0.625,-0.625,0.75,-0.01513672,0.03076172,0.9868164,0.02783203,0.02587891,-0.3266602
94.921875,0.25,0.0625,0.875,-0.04638672,0.03857422,0.9829102,0.02783203,0.02587891,-0.3266602
95.703125,0.3125,0.75,0.8125,-0.05029297,0.01513672,0.9829102,0.02783203,0.02587891,-0.3266602
96.484375,-0.0625,-1,0.5625,-0.03857422,0.04248047,0.9790039,0.03027344,0.02001953,-0.3266602
97.265625,0.1875,-0.25,0.8125,-0.01513672,0.03466797,0.9907227,0.03027344,0.02001953,-0.3266602
97.65625,0,-0.5,0.6875,-0.05810547,0.02294922,0.9750977,0.03027344,0.02001953,-0.3266602
98.4375,-0.5625,-0.375,0.375,-0.03076172,0.04638672,0.9477539,0.03027344,0.02001953,-0.3266602
98.828125,-0.4375,-0.75,1.25,-0.04248047,0.01904297,0.9711914,0.03710938,0.02246094,-0.3193359
100.0,-0.8125,-0.625,0.8125,-0.03857422,0.03857422,0.9750977,0.03710938,0.02246094,-0.3193359
100.390625,0,-0.4375,0.75,-0.03076172,0.01513672,0.9555664,0.03710938,0.02246094,-0.3193359
101.171875,-0.1875,-0.6875,0.5625,-0.06201172,0.03857422,0.9829102,0.02880859,0.02490234,-0.3154297
101.5625,-0.3125,-0.5,0.5625,-0.03857422,0.01513672,0.9555664,0.02880859,0.02490234,-0.3154297
102.34375,-0.375,-0.625,1,-0.03857422,0.007324219,0.9594727,0.02880859,0.02490234,-0.3154297
102.734375,-0.375,-1.1875,1,-0.04638672,0.02294922,0.9516602,0.02880859,0.02832031,-0.3178711
103.515625,-0.625,0,0.75,-0.03466797,0.03466797,0.9477539,0.02880859,0.02832031,-0.3178711
103.90625,-0.125,-0.375,1.375,-0.03076172,0.01513672,0.9868164,0.02880859,0.02832031,-0.3178711
105.078125,0,-0.3125,0.75,-0.04638672,0.03857422,0.9868164,0.02880859,0.02832031,-0.3178711
105.46875,-0.375,-0.25,0.625,-0.04638672,0.03857422,0.9829102,0.03271484,0.03271484,-0.3193359
106.25,-0.375,-0.1875,0.875,-0.03857422,0.03466797,0.9907227,0.03271484,0.03271484,-0.3193359
106.640625,-0.25,-0.4375,1.125,-0.05419922,0.03466797,0.9946289,0.03271484,0.03271484,-0.3193359
107.421875,-0.1875,-0.0625,0.625,-0.03466797,0.03076172,0.9790039,0.02685547,0.0234375,-0.3168945
107.8125,0.125,-0.4375,0.3125,-0.04248047,0.03466797,0.9672852,0.02685547,0.0234375,-0.3168945
108.59375,0.25,0.0625,1.0625,-0.04638672,0.01513672,0.9633789,0.02685547,0.0234375,-0.3168945
108.984375,0,-0.5,0.6875,-0.03076172,0.02685547,0.9594727,0.02539063,0.02001953,-0.3095703
109.765625,0,0,0.5,-0.02685547,0.04248047,0.9829102,0.02539063,0.02001953,-0.3095703
110.546875,0.125,-0.625,0.6875,-0.03857422,0.03466797,0.9750977,0.02539063,0.02001953,-0.3095703
111.328125,-0.375,-0.375,0.75,-0.04638672,0.03466797,0.9633789,0.02539063,0.02001953,-0.3095703
111.71875,-0.0625,-0.5625,0.5,-0.05029297,0.01123047,0.9672852,0.03125,0.02734375,-0.3071289
112.5,0.3125,-0.1875,0.3125,-0.02294922,0.05029297,0.9672852,0.03125,0.02734375,-0.3071289
112.890625,0.125,-0.625,0.0625,-0.02685547,0.03076172,0.9790039,0.03125,0.02734375,-0.3071289
113.671875,-0.125,-0.6875,0.5,-0.04248047,0.01513672,0.9594727,0.02441406,0.02832031,-0.3168945
114.0625,0.0625,-0.5,0.3125,-0.03466797,0.03466797,0.9711914,0.02441406,0.02832031,-0.3168945
114.84375,0.0625,-0.875,-0.0625,-0.03076172,0.05029297,0.9829102,0.02441406,0.02832031,-0.3168945
115.234375,0.3125,0.1875,0.3125,-0.03076172,0.03857422,0.9750977,0.03271484,0.0234375,-0.3154297
116.40625,0.1875,-0.125,0.1875,-0.04248047,0.03857422,0.9477539,0.03271484,0.0234375,-0.3154297
116.796875,0.5,-0.375,-0.25,-0.05029297,0.05029297,0.9516602,0.03271484,0.0234375,-0.3154297
117.578125,0,-0.125,0.25,-0.04638672,0.05029297,0.9438477,0.03271484,0.0234375,-0.3154297
117.96875,0.125,-0.375,-0.125,-0.05029297,0.01513672,0.9829102,0.03271484,0.0234375,-0.3154297
118.75,-0.375,-0.8125,0.125,-0.02685547,0.03466797,0.9555664,0.03271484,0.0234375,-0.3154297
119.140625,-0.0625,-0.5625,-0.25,-0.05029297,0.01513672,0.9829102,0.03271484,0.0234375,-0.3154297
119.921875,-0.5,-0.5625,0.1875,-0.05419922,0.03466797,0.9750977,0.02099609,0.01904297,-0.3222656
120.3125,-0.625,-0.6875,0,-0.04638672,0.05029297,0.9516602,0.02099609,0.01904297,-0.3222656
121.484375,0,-0.6875,0.0625,-0.03466797,0.03076172,0.9711914,0.02099609,0.01904297,-0.3222656
121.875,-0.0625,-0.4375,0.3125,-0.04248047,0.02685547,0.9516602,0.03125,0.02734375,-0.3168945
122.65625,-0.5,-0.625,0.625,-0.03466797,0.01513672,0.9829102,0.03125,0.02734375,-0.3168945
123.4375,-0.125,-0.375,0.125,-0.04248047,0.02685547,0.9672852,0.03125,0.02734375,-0.3168945
124.21875,-0.4375,-1.125,0.625,-0.03076172,0.02294922,0.9750977,0.03271484,0.0234375,-0.3139648
124.609375,-0.25,-0.125,0.5625,-0.04638672,0.03466797,0.9829102,0.03271484,0.0234375,-0.3139648
125.390625,-0.125,-1.125,0.5,-0.05029297,0.01513672,0.9750977,0.03271484,0.0234375,-0.3139648
125.78125,-0.4375,-1.0625,0.5625,-0.03466797,0.04638672,0.9555664,0.03271484,0.0234375,-0.3139648
126.5625,-0.125,-0.3125,0.0625,-0.03076172,0.03076172,0.9868164,0.03466797,0.02734375,-0.3193359
127.34375,0.0625,-0.25,0,-0.04248047,0.03076172,0.9868164,0.03466797,0.02734375,-0.3193359
128.125,-0.25,-0.8125,0.0625,-0.03857422,0.05029297,0.9711914,0.03466797,0.02734375,-0.3193359
128.515625,-0.625,-0.5,0.0625,-0.06201172,0.03857422,0.9868164,0.03613281,0.02734375,-0.3081055
129.296875,-0.375,-1.4375,0.5625,-0.04638672,0.03857422,0.9711914,0.03613281,0.02734375,-0.3081055
129.6875,-0.375,-0.5,0.1875,-0.05029297,0.01513672,0.9594727,0.03613281,0.02734375,-0.3081055
130.46875,-0.125,-1.0625,-0.1875,-0.04248047,0.03076172,0.9633789,0.03125,0.02832031,-0.3071289
130.859375,-0.6875,-1,0.25,-0.05029297,0.01123047,0.9672852,0.03125,0.02832031,-0.3071289
131.640625,-0.5625,-1.3125,0,-0.03857422,0.003417969,0.9672852,0.03125,0.02832031,-0.3071289
132.03125,-0.0625,-1.75,0.25,-0.05029297,0.01904297,0.9907227,0.03125,0.02832031,-0.3071289
133.203125,-0.625,-1.5625,0.5625,-0.04638672,0.01513672,0.9555664,0.03027344,0.02490234,-0.3222656
133.59375,-0.4375,-1.5625,0.75,-0.02685547,0.01513672,0.9711914,0.03027344,0.02490234,-0.3222656
134.375,-0.9375,-2.3125,0.125,-0.04248047,0.02294922,0.9829102,0.03027344,0.02490234,-0.3222656
134.765625,-0.4375,-1.4375,0.9375,-0.03857422,0.03857422,0.9868164,0.02880859,0.0234375,-0.3208008
135.546875,0.0625,-1.9375,0.6875,-0.05029297,0.03076172,0.9829102,0.02880859,0.0234375,-0.3208008
135.9375,-0.625,-1.6875,0.875,-0.03857422,0.007324219,0.9829102,0.02880859,0.0234375,-0.3208008
136.71875,-0.75,-2.625,0.5625,-0.03857422,0.01123047,0.9672852,0.02197266,0.02001953,-0.3208008
137.109375,-0.625,-2.5,0.8125,-0.03857422,0.01513672,0.9633789,0.02197266,0.02001953,-0.3208008
137.890625,0,-2.875,0.9375,-0.04248047,0.05810547,0.9829102,0.02197266,0.02001953,-0.3208008
138.28125,-0.8125,-1.875,1,-0.04248047,0.02685547,0.9633789,0.02197266,0.02001953,-0.3208008
139.0625,-0.6875,-2.3125,0.875,-0.03076172,0.03076172,0.9711914,0.02197266,0.02001953,-0.3208008
139.453125,-0.4375,-2.375,1.125,-0.03076172,0.04248047,0.9711914,0.02197266,0.02001953,-0.3208008
140.234375,-0.875,-2.5625,1.125,-0.03076172,0.03466797,0.9750977,0.02197266,0.02001953,-0.3208008
140.625,-0.9375,-2.4375,1,-0.03466797,0.01123047,0.9829102,0.04296875,0.02587891,-0.3168945
141.40625,-1.125,-1.8125,0.9375,-0.04248047,0.03857422,0.9555664,0.04296875,0.02587891,-0.3168945
142.1875,-0.625,-2.375,0.625,-0.01513672,0.02294922,0.9711914,0.04296875,0.02587891,-0.3168945
142.96875,-0.75,-2.4375,0.8125,-0.03857422,0.01513672,0.9672852,0.03710938,0.02832031,-0.3193359
143.75,-1.125,-2.25,0.5,-0.03076172,0.03466797,0.9672852,0.03710938,0.02832031,-0.3193359
144.53125,-0.8125,-2.375,0.875,-0.03076172,0.03466797,0.9477539,0.03710938,0.02832031,-0.3193359
144.921875,-0.25,-1.25,0.625,-0.02685547,0.02685547,0.9672852,0.03710938,0.02832031,-0.3193359
145.703125,-0.1875,-1.1875,0.1875,-0.04248047,0.03076172,0.9672852,0.03710938,0.02832031,-0.3193359
146.09375,-0.5,-1.25,0.125,-0.05029297,0.03466797,0.9477539,0.03710938,0.02832031,-0.3193359
146.875,-0.375,-1.25,-0.1875,-0.02685547,0.03076172,0.9829102,0.03710938,0.02832031,-0.3193359
147.265625,-0.125,0.1875,-0.3125,-0.01123047,0.02294922,0.9555664,0.02441406,0.03076172,-0.3193359
148.046875,-0.125,0,-0.125,-0.02294922,0.03076172,0.9516602,0.02441406,0.03076172,-0.3193359
148.4375,0.3125,0.5625,-0.4375,-0.01123047,0.05029297,0.9438477,0.02441406,0.03076172,-0.3193359
149.609375,0.5,0.5,-0.375,-0.01513672,0.02294922,0.9477539,0.02880859,0.03173828,-0.3193359
150.0,0.5625,0.4375,-0.5625,-0.03076172,0.03466797,0.9711914,0.02880859,0.03173828,-0.3193359
150.78125,1.25,0.625,-0.8125,-0.06201172,0.03466797,0.9516602,0.02880859,0.03173828,-0.3193359
151.171875,1.125,1.0625,-0.5,-0.03466797,0.03466797,0.9633789,0.02441406,0.03076172,-0.3237305
151.953125,1.375,0.625,-0.5625,-0.03857422,0.03466797,0.9672852,0.02441406,0.03076172,-0.3237305
152.34375,1.1875,1.0625,-0.1875,-0.03076172,0.01513672,0.9790039,0.02441406,0.03076172,-0.3237305
153.125,0.8125,0.625,-0.8125,-0.02685547,0.01904297,0.9711914,0.02441406,0.03076172,-0.3237305
153.515625,1.1875,0.3125,-0.75,-0.03076172,0.05029297,0.9790039,0.03125,0.03417969,-0.3095703
154.6875,0.5625,0.125,-0.75,-0.03466797,0.01513672,0.9829102,0.03125,0.03417969,-0.3095703
155.078125,0.6875,0,-0.4375,-0.05419922,0.02685547,0.9907227,0.03125,0.03417969,-0.3095703
155.859375,0.6875,-0.375,-0.3125,-0.03857422,0.03076172,0.9516602,0.02441406,0.02734375,-0.3208008
156.25,0.75,-0.3125,-1.0625,-0.04248047,0.02685547,0.9672852,0.02441406,0.02734375,-0.3208008
