-6.7,-7.9,-9.8,24539.0,24539.0,24539.0,2359.5,1200.2,3317.8
-6.7,-6.9,-11.6,24539.0,24539.0,24539.0,2359.2,1199.8,3320.8
-7.3,-6.1,-11.2,24539.0,24539.0,24539.0,2365.5,1201.5,3328.0
-6.8,-7.2,-12.3,24539.0,24539.0,24539.0,2371.2,1203.1,3313.9
-5.4,-9.2,-11.9,24539.0,24539.0,24539.0,2377.3,1197.0,3302.1
-5.4,-8.6,-10.7,24539.0,24539.0,24539.0,2381.0,1204.3,3321.9
-6.1,-7.3,-10.6,24539.0,24539.0,24539.0,2376.1,1197.8,3332.1
-6.3,-7.2,-9.1,24539.0,24539.0,24539.0,2375.1,1197.0,3335.2
-5.7,-5.6,-8.6,24539.0,24539.0,24539.0,2374.0,1193.6,3330.0
-6.2,-8.8,-9.5,24539.0,24539.0,24539.0,2373.5,1196.0,3334.5
-6.6,-8.9,-9.9,24539.0,24539.0,24539.0,2374.1,1192.2,3316.9
-5.0,-7.1,-10.7,24539.0,24539.0,24539.0,2368.4,1191.5,3315.6
-5.3,-9.5,-9.8,24539.0,24539.0,24539.0,2373.9,1192.4,3310.9
-9.4,4.8,13.6,24539.0,24539.0,24539.0,2372.1,1195.7,3317.1
37.1,12.6,-14.7,24539.0,24539.0,24539.0,2372.8,1197.4,3318.6
3.2,-37.0,-63.0,24539.0,24539.0,24539.0,2378.5,1184.5,3310.5
-12.2,-18.6,-46.2,24539.0,24539.0,24539.0,2372.5,1205.4,3298.3
-13.3,-31.3,-38.2,24539.0,24539.0,24539.0,2375.2,1212.4,3275.6
-34.5,-4.9,2.4,24539.0,24539.0,24539.0,2383.6,1220.0,3257.5
6.2,-8.9,-8.9,24539.0,24539.0,24539.0,2396.4,1210.9,3259.6
-4.2,11.1,3.0,24539.0,24539.0,24539.0,2392.0,1207.1,3264.7
36.7,25.4,-24.0,24539.0,24539.0,24539.0,2387.4,1204.8,3269.8
