-4.6,-18.2,-7.8,24539.0,24539.0,24539.0,3402.0,670.3,1945.7
-10.3,-38.2,0.7,24539.0,24539.0,24539.0,3405.4,670.6,1943.0
-8.3,-30.3,1.5,24539.0,24539.0,24539.0,3404.0,664.5,1938.5
-8.8,-24.2,-1.5,24539.0,24539.0,24539.0,3400.9,661.4,1939.6
-1.6,-17.7,-8.3,24539.0,24539.0,24539.0,3401.0,661.4,1933.7
1.6,-45.1,-38.8,24539.0,24539.0,24539.0,3405.2,664.7,1932.6
2.0,-32.4,-43.7,24539.0,24539.0,24539.0,3410.9,681.0,1910.7
