-9.2,-5.6,-9.5,24539.0,24539.0,24539.0,2153.0,1326.5,3621.0
39.0,309.3,-9.0,24539.0,24539.0,24539.0,2153.5,1325.1,3610.3
-162.1,501.0,20.9,24539.0,24539.0,24539.0,1877.0,1349.4,3729.1
-197.8,404.8,-53.8,24539.0,24539.0,24539.0,1501.3,1254.5,3902.2
-134.7,161.7,-47.2,24539.0,24539.0,24539.0,1216.4,1173.4,4038.2
-2767.2,-2112.3,-1136.5,24539.0,24539.0,24539.0,1628.1,1158.4,3928.2
-2037.4,-1174.1,-487.0,24539.0,24539.0,24539.0,1923.2,1174.4,3837.4
-1314.5,-792.4,-343.1,24539.0,24539.0,24539.0,2132.0,1251.0,3721.0
-157.3,37.2,60.7,24539.0,24539.0,24539.0,2135.4,1291.4,3670.0
1.3,-8.8,-16.1,24539.0,24539.0,24539.0,2137.4,1317.5,3639.9
-13.2,-16.8,-10.2,24539.0,24539.0,24539.0,2140.0,1314.2,3645.0
-11.8,-13.5,-8.4,24539.0,24539.0,24539.0,2146.6,1308.5,3645.7
