0.0098420440134,0.0195106856823,0.0120731859245,0.499468,0.009516,0.87108,0.286091127098,0.0448570489648,0.276651354348,1,0,1,1,0,0,0,0
0.0648199154512,-0.103884092434,-0.023356997891,0.401624,0.030988,0.823256,0.240367705835,0.054715741045,0.314351338508,1,0,1,1,0,0,0,0
0.0782589506916,-0.0965537095754,-0.0331308417022,0.400892,0.035136,0.7991,0.242286171063,0.0560302333224,0.313876128623,1,0,0,0,0,0,0,0
0.0941414468847,-0.0904450571934,-0.0319091112258,0.398452,0.0366,0.797392,0.240047961631,0.0560302333224,0.315460161571,1,0,0,0,0,0,0,0
0.0880327945027,-0.0989971705282,-0.0270221893202,0.402356,0.039772,0.794952,0.239248601119,0.0534012487677,0.319420243941,1,0,0,1,0,0,0,0
0.0758154897388,-0.102662361957,-0.0270221893202,0.397476,0.03782,0.788364,0.238928856914,0.0563588563917,0.309440836369,1,0,1,1,0,0,0,0
0.0721502983096,-0.103884092434,-0.0221352674146,0.399672,0.032696,0.797636,0.238928856914,0.0563588563917,0.309440836369,1,0,0,0,0,0,0,0
0.0770372202152,-0.100218901005,-0.029465650273,0.400404,0.037088,0.796416,0.239248601119,0.0538941833717,0.31672738793,1,0,0,0,0,0,0,0
0.0770372202152,-0.102662361957,-0.0306873807494,0.40138,0.038796,0.790316,0.239408473221,0.0525796910943,0.31276730556,1,0,1,1,0,0,0,0
0.0684851068804,-0.103884092434,-0.0245787283674,0.401868,0.035624,0.792756,0.239568345324,0.054715741045,0.313876128623,1,1,1,1,0,0,0,0
0.0758154897388,-0.106327553387,-0.0258004588438,0.396988,0.043188,0.78446,0.241167066347,0.0543871179757,0.314668145097,1,0,1,0,0,0,0,0
0.0770372202152,-0.106327553387,-0.0258004588438,0.405284,0.03904,0.799588,0.239728217426,0.0553729871837,0.310708062728,1,0,0,1,0,0,0,0
0.0843676030736,-0.103884092434,-0.0221352674146,0.40016,0.038064,0.799832,0.240047961631,0.0545514295104,0.311341675907,1,0,0,1,0,0,0,0
0.0770372202152,-0.101440631481,-0.0306873807494,0.396012,0.038796,0.784948,0.240047961631,0.0545514295104,0.311341675907,1,1,1,1,0,0,0,0
0.073372028786,-0.103884092434,-0.0306873807494,0.398696,0.034648,0.788364,0.241326938449,0.0545514295104,0.316093774751,1,0,1,0,0,0,0,0
0.0782589506916,-0.103884092434,-0.029465650273,0.403576,0.037332,0.78446,0.240527577938,0.054715741045,0.321321083479,1,0,0,0,0,0,0,0
0.0745937592624,-0.102662361957,-0.0258004588438,0.399916,0.038796,0.791048,0.240207833733,0.052744002629,0.312608902265,1,0,1,1,0,0,0,0
0.0758154897388,-0.106327553387,-0.029465650273,0.401624,0.03904,0.790072,0.239728217426,0.055208675649,0.319895453825,1,1,0,1,0,0,0,0
0.0745937592624,-0.101440631481,-0.0258004588438,0.398452,0.038552,0.794708,0.241806554756,0.0550443641144,0.313559322034,1,0,1,0,0,0,0,0
0.079480681168,-0.106327553387,-0.0282439197966,0.398452,0.040016,0.786412,0.239088729017,0.0548800525797,0.310232852843,1,0,0,0,0,0,0,0
0.0758154897388,-0.100218901005,-0.0270221893202,0.401868,0.04026,0.792268,0.239088729017,0.0548800525797,0.310232852843,1,0,0,1,0,0,0,0
0.079480681168,-0.102662361957,-0.0258004588438,0.399428,0.035624,0.781532,0.240847322142,0.0543871179757,0.310391256138,1,1,0,1,0,0,0,0
